id;ano;mes;dia;dia_semana;hora;aisp;municipio;bairro;latitude;longitude;natureza;idade;f_etaria;sexo;raca_cor;orientacao_sexual;id_vitima;populacao
2024898810;2024;7;21;7;17;03 AISP - Paranagu ;PARANAGUA;BOCKMANN;-25,5068415;-48,52473284;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);30 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;10088;145829
2024903625;2024;7;21;7;18;13 AISP - Toledo;MARECHAL CANDIDO RONDON;LOTEAMENTO AUGUSTO II;-24,5592545;-54,06000782;Crimes Violentos Letais Intencionais (CVLI);30 anos;25 ~ 59 anos (Adulto);Feminino;Nao Informado;Heterossexual;32981;55836
2024903625;2024;7;21;7;18;13 AISP - Toledo;MARECHAL CANDIDO RONDON;LOTEAMENTO AUGUSTO II;-24,5592545;-54,06000782;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);30 anos;25 ~ 59 anos (Adulto);Feminino;Nao Informado;Heterossexual;10091;55836
2024899605;2024;7;21;7;19;10 AISP - Francisco Beltrao;ENEAS MARQUES;ZONA RURAL;-25,94075598;-53,16618527;Praticar Homicidio Culposo na Direcao de Veiculo;64 anos;60+ (Idoso);Nao Informado;Nao Informado;Nao Informado;18326;5999
2024899204;2024;7;21;7;20;21 AISP - Cornelio Procopio;BANDEIRANTES;CENTRO;-23,0924805;-50,37187302;Praticar Homicidio Culposo na Direcao de Veiculo;70 anos;60+ (Idoso);Feminino;Nao Informado;Nao Informado;18325;31273
2024901000;2024;7;21;7;22;02 AISP - Sao Jose dos Pinhais;SAO JOSE DOS PINHAIS;QUISSISANA;-25,537702;-49,20008247;Crimes Violentos Letais Intencionais (CVLI);19 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;32979;329222
2024901000;2024;7;21;7;22;02 AISP - Sao Jose dos Pinhais;SAO JOSE DOS PINHAIS;QUISSISANA;-25,537702;-49,20008247;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);19 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;10090;329222
2024903826;2024;7;22;1;12;20 AISP - Londrina;LONDRINA;TUCANOS;-23,312156;-51,16277342;Praticar Homicidio Culposo na Direcao de Veiculo;47 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;18329;555937
2024905354;2024;7;22;1;14;20 AISP - Londrina;LONDRINA;PARIGOT DE SOUZA;-23,312156;-51,16277342;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Masculino;Nao Informado;Heterossexual;32986;555937
2024905354;2024;7;22;1;14;20 AISP - Londrina;LONDRINA;PARIGOT DE SOUZA;-23,312156;-51,16277342;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);21 anos;15 ~ 24 anos (Jovem);Masculino;Nao Informado;Heterossexual;10096;555937
2024903572;2024;7;22;1;16;21 AISP - Cornelio Procopio;RANCHO ALEGRE;CENTRO;-23,07571492;-50,91639216;Praticar Homicidio Culposo na Direcao de Veiculo;45 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Heterossexual;18328;3512
2024904677;2024;7;22;1;17;01 AISP - Curitiba;CURITIBA;XAXIM;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;32982;1773733
2024904677;2024;7;22;1;17;01 AISP - Curitiba;CURITIBA;XAXIM;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;10092;1773733
2024904259;2024;7;22;1;17;02 AISP - Sao Jose dos Pinhais;CAMPINA GRANDE DO SUL;RIBEIRAO;-25,30324751;-49,05346587;Praticar Homicidio Culposo na Direcao de Veiculo;32 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Nao Informado;18331;47799
2024905034;2024;7;22;1;18;13 AISP - Toledo;TOLEDO;BIOPARK I;-24,732077;-53,74141149;Praticar Homicidio Culposo na Direcao de Veiculo;04 anos;0 ~ 14 anos (Crian‡a);Masculino;Branca;Nao Informado;18332;150470
2024903975;2024;7;22;1;18;20 AISP - Londrina;LONDRINA;LEONOR;-23,312156;-51,16277342;Praticar Homicidio Culposo na Direcao de Veiculo;26 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;18330;555937
2024905268;2024;7;22;1;19;04 AISP - Ponta Grossa;PONTA GROSSA;NEVES;-25,092547;-50,16144206;Crimes Violentos Letais Intencionais (CVLI);33 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;32985;358367
2024905268;2024;7;22;1;19;04 AISP - Ponta Grossa;PONTA GROSSA;NEVES;-25,092547;-50,16144206;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);33 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;10095;358367
2024905115;2024;7;22;1;19;23 AISP - Jacarezinho;CARLOPOLIS;FOGACA;-23,42772393;-49,71872353;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;32984;16905
2024905115;2024;7;22;1;19;23 AISP - Jacarezinho;CARLOPOLIS;FOGACA;-23,42772393;-49,71872353;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;10094;16905
2024904955;2024;7;22;1;23;11 AISP - Cascavel;CASCAVEL;INTERLAGOS;-24,9537975;-53,45972218;Crimes Violentos Letais Intencionais (CVLI);34 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;32983;348051
2024904955;2024;7;22;1;23;11 AISP - Cascavel;CASCAVEL;INTERLAGOS;-24,9537975;-53,45972218;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);34 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;10093;348051
20241138619;2024;7;23;2;10;19 AISP - Rolandia;ROLANDIA;GUSTAVO GIARDINO;-23,31359249;-51,36278036;Aborto;26 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Nao Informado;12744;71670
20241138619;2024;7;23;2;10;19 AISP - Rolandia;ROLANDIA;GUSTAVO GIARDINO;-23,31359249;-51,36278036;Crimes Violentos Letais Intencionais (CVLI);26 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Nao Informado;33236;71670
2024908522;2024;7;23;2;12;04 AISP - Ponta Grossa;PONTA GROSSA;CARA CARA;-25,092547;-50,16144206;Praticar Homicidio Culposo na Direcao de Veiculo;Nao Informado;Nao Informado;Feminino;Nao Informado;Nao Informado;18333;358367
2024908355;2024;7;23;2;13;01 AISP - Curitiba;CURITIBA;XAXIM;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);42 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Heterossexual;32989;1773733
2024908355;2024;7;23;2;13;01 AISP - Curitiba;CURITIBA;XAXIM;-25,432956;-49,27184789;Feminicidio;42 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Heterossexual;11934;1773733
2024907253;2024;7;23;2;14;14 AISP - Campo Mourao;ARARUNA;CENTRO;-23,92820095;-52,4996181;Crimes Violentos Letais Intencionais (CVLI);19 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;32987;14485
2024907253;2024;7;23;2;14;14 AISP - Campo Mourao;ARARUNA;CENTRO;-23,92820095;-52,4996181;Crimes Violentos Letais Intencionais (CVLI);31 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;32988;14485
2024907253;2024;7;23;2;14;14 AISP - Campo Mourao;ARARUNA;CENTRO;-23,92820095;-52,4996181;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);19 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;10097;14485
2024907253;2024;7;23;2;14;14 AISP - Campo Mourao;ARARUNA;CENTRO;-23,92820095;-52,4996181;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);31 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;10098;14485
2024909725;2024;7;23;2;18;05 AISP - Sao Mateus do Sul;LAPA;ZONA RURAL;-25,76510249;-49,71859581;Crimes Violentos Letais Intencionais (CVLI);53 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;32990;45003
2024909725;2024;7;23;2;18;05 AISP - Sao Mateus do Sul;LAPA;ZONA RURAL;-25,76510249;-49,71859581;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);53 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;10099;45003
2024909810;2024;7;23;2;22;01 AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL DE CURITIBA;-25,432956;-49,27184789;Praticar Homicidio Culposo na Direcao de Veiculo;53 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;18335;1773733
2024909751;2024;7;23;2;23;20 AISP - Londrina;LONDRINA;PQ DAS INDUSTRIAS;-23,312156;-51,16277342;Morte por Intervencao Legal de Agente do Estado - MILAE;< 01 ano;0 ~ 14 anos (Crian‡a);Masculino;Preta;Nao Informado;21346;555937
2024912510;2024;7;24;3;13;10 AISP - Francisco Beltrao;MARMELEIRO;ALVORADA;-26,14869719;-53,02618398;Crimes Violentos Letais Intencionais (CVLI);58 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;32991;15901
2024912510;2024;7;24;3;13;10 AISP - Francisco Beltrao;MARMELEIRO;ALVORADA;-26,14869719;-53,02618398;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);58 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;10100;15901
2024916473;2024;7;24;3;17;02 AISP - Sao Jose dos Pinhais;ARAUCARIA;CAMPINA DA BARRA;-25,591645;-49,4019397;Crimes Violentos Letais Intencionais (CVLI);29 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Nao Informado;32994;151666
2024916473;2024;7;24;3;17;02 AISP - Sao Jose dos Pinhais;ARAUCARIA;CAMPINA DA BARRA;-25,591645;-49,4019397;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);29 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Nao Informado;10103;151666
2024913024;2024;7;24;3;17;17 AISP - Maringa;MARINGA;CONJUNTO RESIDENCIAL GOVERNADOR NEY BRAGA;-23,42228;-51,93988187;Praticar Homicidio Culposo na Direcao de Veiculo;69 anos;60+ (Idoso);Masculino;Branca;Nao Informado;18336;409657
2024917568;2024;7;24;3;23;03 AISP - Paranagu ;MATINHOS;BAL SAINT ETIENE;-25,8164097;-48,53377119;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;32995;39259
2024917568;2024;7;24;3;23;03 AISP - Paranagu ;MATINHOS;BAL SAINT ETIENE;-25,8164097;-48,53377119;Feminicidio;21 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;11935;39259
2024914483;2024;7;24;3;23;03 AISP - Paranagu ;PARANAGUA;VILA GUARANI;-25,5068415;-48,52473284;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;32992;145829
2024914483;2024;7;24;3;23;03 AISP - Paranagu ;PARANAGUA;VILA GUARANI;-25,5068415;-48,52473284;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;10101;145829
2024915529;2024;7;25;4;5;04 AISP - Ponta Grossa;PONTA GROSSA;CONTORNO;-25,092547;-50,16144206;Crimes Violentos Letais Intencionais (CVLI);47 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;32993;358367
2024915529;2024;7;25;4;5;04 AISP - Ponta Grossa;PONTA GROSSA;CONTORNO;-25,092547;-50,16144206;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);47 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;10102;358367
2024916420;2024;7;25;4;7;02 AISP - Sao Jose dos Pinhais;CAMPO LARGO;BOTIATUVA;-25,4594905;-49,52884145;Morte por Intervencao Legal de Agente do Estado - MILAE;< 01 ano;0 ~ 14 anos (Crian‡a);Masculino;Branca;Nao Informado;21347;136327
2024918189;2024;7;25;4;15;12 AISP - Foz do Iguacu;FOZ DO IGUACU;PORTO BELO;-25,54249328;-54,58710249;Morte por Intervencao Legal de Agente do Estado - MILAE;< 01 ano;0 ~ 14 anos (Crian‡a);Masculino;Branca;Nao Informado;21348;285415
2024917678;2024;7;25;4;15;13 AISP - Toledo;NOVA AURORA;CENTRO;-24,52848533;-53,25752554;Crimes Violentos Letais Intencionais (CVLI);33 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;32996;13765
2024917678;2024;7;25;4;15;13 AISP - Toledo;NOVA AURORA;CENTRO;-24,52848533;-53,25752554;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);33 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;10104;13765
2024918771;2024;7;25;4;19;02 AISP - Sao Jose dos Pinhais;MANDIRITUBA;LAGOINHA;-25,75962061;-49,3227826;Praticar Homicidio Culposo na Direcao de Veiculo;63 anos;60+ (Idoso);Masculino;Branca;Nao Informado;18337;27434
2024921864;2024;7;26;5;7;02 AISP - Sao Jose dos Pinhais;PIRAQUARA;VILA FUCK;-25,44655036;-49,06530561;Crimes Violentos Letais Intencionais (CVLI);44 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;32997;118730
2024921864;2024;7;26;5;7;02 AISP - Sao Jose dos Pinhais;PIRAQUARA;VILA FUCK;-25,44655036;-49,06530561;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);44 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;10105;118730
2024921905;2024;7;26;5;15;20 AISP - Londrina;LONDRINA;IDEAL;-23,312156;-51,16277342;Crimes Violentos Letais Intencionais (CVLI);39 anos;25 ~ 59 anos (Adulto);Masculino;Preta;Nao Informado;32998;555937
2024921905;2024;7;26;5;15;20 AISP - Londrina;LONDRINA;IDEAL;-23,312156;-51,16277342;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);39 anos;25 ~ 59 anos (Adulto);Masculino;Preta;Nao Informado;10106;555937
2024923718;2024;7;26;5;19;15 AISP - Umuarama;CRUZEIRO DO OESTE;JD DAS FLORES;-23,77690486;-53,08182161;Crimes Violentos Letais Intencionais (CVLI);28 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;32999;23831
2024923718;2024;7;26;5;19;15 AISP - Umuarama;CRUZEIRO DO OESTE;JD DAS FLORES;-23,77690486;-53,08182161;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);28 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;10107;23831
2024924036;2024;7;26;5;22;03 AISP - Paranagu ;PARANAGUA;PADRE JACKSON;-25,5068415;-48,52473284;Crimes Violentos Letais Intencionais (CVLI);48 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;33000;145829
2024924036;2024;7;26;5;22;03 AISP - Paranagu ;PARANAGUA;PADRE JACKSON;-25,5068415;-48,52473284;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);48 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;10108;145829
2024924169;2024;7;26;5;23;07 AISP - Guarapuava;GUARAPUAVA;VILA JORDAO;-25,39359198;-51,46343108;Crimes Violentos Letais Intencionais (CVLI);38 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;33001;182093
2024924169;2024;7;26;5;23;07 AISP - Guarapuava;GUARAPUAVA;VILA JORDAO;-25,39359198;-51,46343108;Lesao Corporal com Resultado Morte;38 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;12666;182093
2024935822;2024;7;27;6;1;14 AISP - Campo Mourao;UBIRATA;CENTRO;-24,54103488;-52,99450602;Crimes Violentos Letais Intencionais (CVLI);35 anos;25 ~ 59 anos (Adulto);Feminino;Nao Informado;Nao Informado;33022;24749
2024935822;2024;7;27;6;1;14 AISP - Campo Mourao;UBIRATA;CENTRO;-24,54103488;-52,99450602;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);35 anos;25 ~ 59 anos (Adulto);Feminino;Nao Informado;Nao Informado;10129;24749
2024924437;2024;7;27;6;5;02 AISP - Sao Jose dos Pinhais;CAMPO LARGO;CENTRO;-25,4594905;-49,52884145;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;33002;136327
2024924437;2024;7;27;6;5;02 AISP - Sao Jose dos Pinhais;CAMPO LARGO;CENTRO;-25,4594905;-49,52884145;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;10109;136327
2024978760;2024;7;27;6;5;02 AISP - Sao Jose dos Pinhais;FAZENDA RIO GRANDE;SANTA TEREZINHA;-25,64140022;-49,32329319;Praticar Homicidio Culposo na Direcao de Veiculo;55 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;18364;148873
2024924556;2024;7;27;6;6;19 AISP - Rolandia;ROLANDIA;VILA OLIVEIRA;-23,31359249;-51,36278036;Crimes Violentos Letais Intencionais (CVLI);37 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;33003;71670
2024924556;2024;7;27;6;6;19 AISP - Rolandia;ROLANDIA;VILA OLIVEIRA;-23,31359249;-51,36278036;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);37 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;10110;71670
2024940015;2024;7;27;6;14;01 AISP - Curitiba;CURITIBA;FAZENDINHA;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);48 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;33028;1773733
2024940015;2024;7;27;6;14;01 AISP - Curitiba;CURITIBA;FAZENDINHA;-25,432956;-49,27184789;Lesao Corporal com Resultado Morte;48 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;12667;1773733
2024925694;2024;7;27;6;14;13 AISP - Toledo;ASSIS CHATEAUBRIAND;CENTRO;-24,40853008;-53,52123693;Crimes Violentos Letais Intencionais (CVLI);36 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;33004;36808
2024925694;2024;7;27;6;14;13 AISP - Toledo;ASSIS CHATEAUBRIAND;CENTRO;-24,40853008;-53,52123693;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);36 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;10111;36808
2024926581;2024;7;27;6;18;13 AISP - Toledo;TERRA ROXA;ZONA RURAL;-24,16748353;-54,09851364;Crimes Violentos Letais Intencionais (CVLI);27 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;33005;18119
2024926581;2024;7;27;6;18;13 AISP - Toledo;TERRA ROXA;ZONA RURAL;-24,16748353;-54,09851364;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);27 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;10112;18119
2024926165;2024;7;27;6;19;01 AISP - Curitiba;CURITIBA;PRADO VELHO;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;< 01 ano;0 ~ 14 anos (Crian‡a);Masculino;Parda;Nao Informado;21349;1773733
2024926617;2024;7;27;6;19;04 AISP - Ponta Grossa;CASTRO;JD DAS ARAUCARIAS;-24,7954175;-50,00281113;Morte por Intervencao Legal de Agente do Estado - MILAE;< 01 ano;0 ~ 14 anos (Crian‡a);Masculino;Branca;Nao Informado;21350;73044
2024927468;2024;7;27;6;19;20 AISP - Londrina;IBIPORA;SAO FRANCISCO;-23,26933148;-51,05803367;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;33007;51603
2024927468;2024;7;27;6;19;20 AISP - Londrina;IBIPORA;SAO FRANCISCO;-23,26933148;-51,05803367;Crimes Violentos Letais Intencionais (CVLI);45 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;33006;51603
2024927468;2024;7;27;6;19;20 AISP - Londrina;IBIPORA;SAO FRANCISCO;-23,26933148;-51,05803367;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;10114;51603
2024927468;2024;7;27;6;19;20 AISP - Londrina;IBIPORA;SAO FRANCISCO;-23,26933148;-51,05803367;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);45 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;10113;51603
2024927837;2024;7;27;6;21;12 AISP - Foz do Iguacu;FOZ DO IGUACU;TRES LAGOAS;-25,54249328;-54,58710249;Crimes Violentos Letais Intencionais (CVLI);30 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;33010;285415
2024927837;2024;7;27;6;21;12 AISP - Foz do Iguacu;FOZ DO IGUACU;TRES LAGOAS;-25,54249328;-54,58710249;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);30 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;10117;285415
2024927903;2024;7;27;6;21;12 AISP - Foz do Iguacu;SAO MIGUEL DO IGUACU;PARAGUACU;-25,34889427;-54,24212055;Crimes Violentos Letais Intencionais (CVLI);41 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;33012;29122
2024927903;2024;7;27;6;21;12 AISP - Foz do Iguacu;SAO MIGUEL DO IGUACU;PARAGUACU;-25,34889427;-54,24212055;Crimes Violentos Letais Intencionais (CVLI);45 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;33013;29122
2024927903;2024;7;27;6;21;12 AISP - Foz do Iguacu;SAO MIGUEL DO IGUACU;PARAGUACU;-25,34889427;-54,24212055;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);41 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;10119;29122
2024927903;2024;7;27;6;21;12 AISP - Foz do Iguacu;SAO MIGUEL DO IGUACU;PARAGUACU;-25,34889427;-54,24212055;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);45 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;10120;29122
2024927329;2024;7;28;7;0;01 AISP - Curitiba;CURITIBA;FANNY;-25,432956;-49,27184789;Praticar Homicidio Culposo na Direcao de Veiculo;54 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;18338;1773733
2024927634;2024;7;28;7;1;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);33 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;33008;1773733
2024927634;2024;7;28;7;1;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);33 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;10115;1773733
20241364027;2024;7;28;7;1;04 AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;-25,092547;-50,16144206;Crimes Violentos Letais Intencionais (CVLI);22 anos;15 ~ 24 anos (Jovem);Masculino;Nao Informado;Nao Informado;33437;358367
20241364027;2024;7;28;7;1;04 AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;-25,092547;-50,16144206;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);22 anos;15 ~ 24 anos (Jovem);Masculino;Nao Informado;Nao Informado;10478;358367
2024927874;2024;7;28;7;3;02 AISP - Sao Jose dos Pinhais;FAZENDA RIO GRANDE;ESTADOS;-25,64140022;-49,32329319;Crimes Violentos Letais Intencionais (CVLI);13 anos;0 ~ 14 anos (Crian‡a);Feminino;Branca;Nao Informado;33011;148873
